Date,Coal,Hydro,Gas,Nuclear,Other,Petroleum,Solar,Wind
1/12/22 10:00 PM,292,1501,7952,2268,464,46,6943,522
1/12/22 9:00 PM,291,1405,7441,2267,448,46,8811,446
1/12/22 8:00 PM,292,1339,7605,2265,457,46,9236,471
1/12/22 7:00 PM,293,1440,6923,2265,467,46,8817,495
1/12/22 6:00 PM,294,1501,8499,2266,678,46,9127,562
1/12/22 5:00 PM,292,1636,9359,2266,752,46,7839,507
1/12/22 4:00 PM,291,1948,12577,2266,768,46,3273,801
1/12/22 3:00 PM,293,2235,13361,2267,1282,46,52,787
1/12/22 2:00 PM,293,1730,11985,2268,764,46,0,851
1/12/22 1:00 PM,294,1617,10560,2267,657,46,0,789
1/12/22 12:00 PM,291,1322,10058,2268,511,46,0,830
1/12/22 11:00 AM,293,1298,9460,2267,513,46,0,802
1/12/22 10:00 AM,293,1232,9634,2267,512,46,0,867
1/12/22 9:00 AM,292,1253,9766,2267,525,46,0,893
1/12/22 8:00 AM,294,1377,10411,2268,565,46,0,816
1/12/22 7:00 AM,293,1799,11338,2270,721,46,0,824
1/12/22 6:00 AM,294,2020,13110,2269,729,45,43,822
1/12/22 5:00 AM,293,2312,13805,2265,1020,46,52,789
1/12/22 4:00 AM,293,2397,14449,2266,1205,46,52,882
1/12/22 3:00 AM,293,2454,14939,2265,1247,46,53,952
1/12/22 2:00 AM,295,2466,15296,2266,1580,46,13,943
1/12/22 1:00 AM,295,2476,14185,2267,1277,46,105,903
1/12/22 12:00 AM,296,2023,11021,2268,672,46,3507,817
1/11/22 11:00 PM,299,1474,8819,2269,477,46,8598,782
1/11/22 10:00 PM,295,1394,7953,2269,441,46,10011,698
1/11/22 9:00 PM,295,1356,7755,2268,428,46,9899,770
1/11/22 8:00 PM,297,1333,7516,2266,436,46,10487,888
1/11/22 7:00 PM,299,1339,7654,2268,439,46,10169,986
1/11/22 6:00 PM,295,1413,7905,2267,445,46,10089,1023
1/11/22 5:00 PM,294,1429,9582,2268,666,46,8646,948
1/11/22 4:00 PM,293,1915,12743,2267,707,46,3808,1017
1/11/22 3:00 PM,294,2251,13898,2268,952,46,19,1000
1/11/22 2:00 PM,293,1832,11938,2268,569,45,0,1090
1/11/22 1:00 PM,294,1594,10975,2270,535,46,0,1003
1/11/22 12:00 PM,293,1416,10197,2269,452,46,0,944
1/11/22 11:00 AM,294,1319,10132,2270,458,46,0,980
1/11/22 10:00 AM,296,1320,10484,2270,452,46,0,931
1/11/22 9:00 AM,296,1302,11157,2268,510,46,0,941
1/11/22 8:00 AM,295,1471,12297,2267,596,46,0,879
1/11/22 7:00 AM,291,1684,12909,2267,616,46,43,906
1/11/22 6:00 AM,291,2001,14343,2268,772,46,43,986
1/11/22 5:00 AM,293,2248,15450,2268,998,46,52,856
1/11/22 4:00 AM,294,2509,15682,2267,1434,46,52,887
1/11/22 3:00 AM,294,2696,16044,2266,1256,46,53,960
1/11/22 2:00 AM,294,2789,16715,2268,1481,46,17,808
1/11/22 1:00 AM,295,2528,15801,2266,1409,46,68,833
1/11/22 12:00 AM,293,2247,12336,2266,781,46,2518,865
1/10/22 11:00 PM,293,1405,10213,2267,627,46,7212,725
1/10/22 10:00 PM,293,1367,9564,2269,620,46,8139,948
1/10/22 9:00 PM,293,1339,9358,2267,616,46,8603,1113
1/10/22 8:00 PM,291,1230,9699,2267,634,46,9187,861
1/10/22 7:00 PM,293,1295,10195,2267,685,46,7963,741
1/10/22 6:00 PM,293,1356,11336,2266,702,46,7422,822
1/10/22 5:00 PM,292,1468,12497,2267,848,46,6153,812
1/10/22 4:00 PM,293,2244,14083,2268,863,46,3121,960
1/10/22 3:00 PM,293,2431,14826,2270,1075,46,218,898
1/10/22 2:00 PM,293,2046,13161,2269,966,46,0,879
1/10/22 1:00 PM,291,1466,11649,2270,790,46,0,899
1/10/22 12:00 PM,292,1325,10828,2269,712,46,0,870
1/10/22 11:00 AM,292,1265,10259,2268,714,46,0,886
1/10/22 10:00 AM,290,1278,10143,2268,715,46,0,899
1/10/22 9:00 AM,289,1413,10425,2268,713,46,0,950
1/10/22 8:00 AM,233,1583,10929,2268,861,46,0,935
1/10/22 7:00 AM,233,1830,11145,2269,869,45,17,898
1/10/22 6:00 AM,233,2257,12259,2266,713,46,17,1125
1/10/22 5:00 AM,233,2386,12996,2266,1034,46,44,1185
1/10/22 4:00 AM,234,2409,13590,2267,1204,46,44,1294
1/10/22 3:00 AM,234,2634,13208,2268,1391,46,45,1576
1/10/22 2:00 AM,234,2879,13880,2269,1623,46,153,1493
1/10/22 1:00 AM,234,2841,12252,2269,1449,46,241,1248
1/10/22 12:00 AM,234,2023,8236,2268,719,46,3624,1190
1/9/22 11:00 PM,236,1393,5913,2270,611,46,7926,1145
1/9/22 10:00 PM,237,1282,5171,2270,605,46,9779,1284
1/9/22 9:00 PM,236,1154,4916,2267,599,46,10348,1462
1/9/22 8:00 PM,236,1117,4945,2267,606,46,10663,1517
1/9/22 7:00 PM,235,1335,4822,2268,605,46,10018,1318
1/9/22 6:00 PM,235,1342,5238,2268,667,46,9412,1281
1/9/22 5:00 PM,234,1477,5059,2268,688,46,8739,1176
1/9/22 4:00 PM,234,1790,8078,2268,933,44,4413,1016
1/9/22 3:00 PM,236,1915,9380,2268,882,46,155,1173
1/9/22 2:00 PM,236,1952,8856,2272,947,46,0,1406
1/9/22 1:00 PM,238,1908,8770,2270,734,46,0,1287
1/9/22 12:00 PM,239,1736,8887,2270,700,46,0,1097
1/9/22 11:00 AM,237,1696,9025,2270,664,46,0,1040
1/9/22 10:00 AM,238,1622,9281,2270,717,46,0,1176
1/9/22 9:00 AM,237,1611,10039,2269,758,46,0,1164
1/9/22 8:00 AM,237,2012,10672,2267,814,47,40,1210
1/9/22 7:00 AM,237,2214,11003,2268,837,45,40,1061
1/9/22 6:00 AM,235,2518,11699,2268,1071,46,43,979
1/9/22 5:00 AM,236,2546,12084,2267,1409,46,43,952
1/9/22 4:00 AM,237,2817,11932,2268,1389,46,44,838
1/9/22 3:00 AM,237,2961,12059,2269,1452,46,8,724
1/9/22 2:00 AM,237,3276,12322,2267,1628,46,0,664
1/9/22 1:00 AM,239,3243,11027,2268,1576,46,2370,704
1/9/22 12:00 AM,240,2309,7804,2269,740,46,2865,755
1/8/22 11:00 PM,238,1674,5481,2270,603,46,8047,639
1/8/22 10:00 PM,236,1507,5333,2269,594,46,9328,446
1/8/22 9:00 PM,236,1386,5189,2270,599,46,9547,313
1/8/22 8:00 PM,237,1427,5121,2270,608,46,9324,392
1/8/22 7:00 PM,237,1604,4968,2269,611,46,9352,444
1/8/22 6:00 PM,237,1853,5320,2268,618,46,8786,1057
1/8/22 5:00 PM,237,1760,6720,2268,958,46,7247,1722
1/8/22 4:00 PM,238,2234,6731,2269,1035,46,3377,2499
1/8/22 3:00 PM,238,2281,7214,2269,1061,46,75,3208
1/8/22 2:00 PM,238,2082,6684,2270,737,46,0,3501
1/8/22 1:00 PM,237,1951,6096,2270,641,46,0,3521
1/8/22 12:00 PM,237,1905,6806,2270,642,46,0,2906
1/8/22 11:00 AM,237,1954,6397,2271,638,46,0,3099
1/8/22 10:00 AM,239,1868,6552,2270,644,46,0,3381
1/8/22 9:00 AM,240,1778,6852,2269,646,46,0,3779
1/8/22 8:00 AM,238,2012,7110,2270,620,46,0,3879
1/8/22 7:00 AM,236,2221,7278,2269,683,46,0,4219
1/8/22 6:00 AM,237,2562,9170,2268,674,46,10,3743
1/8/22 5:00 AM,236,2627,10053,2270,925,46,10,4019
1/8/22 4:00 AM,236,2879,10307,2268,1202,46,11,4034
1/8/22 3:00 AM,236,3070,10852,2269,1553,46,11,3195
1/8/22 2:00 AM,236,3176,10706,2269,1638,46,0,3557
1/8/22 1:00 AM,237,2837,10051,2269,1608,46,1196,3520
1/8/22 12:00 AM,237,2414,8832,2269,930,46,1349,3359
1/7/22 11:00 PM,234,1797,7323,2269,606,46,5079,3040
1/7/22 10:00 PM,235,1542,6730,2268,603,46,7686,3210
1/7/22 9:00 PM,239,1495,6678,2271,608,46,8637,2466
1/7/22 8:00 PM,238,1415,6478,2271,619,46,9194,2072
1/7/22 7:00 PM,236,1463,6105,2272,618,46,9172,1938
1/7/22 6:00 PM,237,1601,6313,2271,706,46,8991,2037
1/7/22 5:00 PM,237,1775,6367,2273,787,46,7910,1841
1/7/22 4:00 PM,235,1869,9378,2272,830,46,4256,1976
1/7/22 3:00 PM,233,2168,11055,2273,1450,46,148,1956
1/7/22 2:00 PM,234,2064,9943,2272,765,46,0,2167
1/7/22 1:00 PM,235,1846,8847,2273,634,46,0,1926
1/7/22 12:00 PM,236,1586,8670,2272,632,46,0,1962
1/7/22 11:00 AM,236,1532,8600,2274,660,46,0,1536
1/7/22 10:00 AM,236,1569,8875,2273,709,46,0,1449
1/7/22 9:00 AM,234,1641,8990,2271,717,46,0,1166
1/7/22 8:00 AM,235,1679,10000,2273,718,46,0,1035
1/7/22 7:00 AM,233,1724,11325,2273,735,46,6,990
1/7/22 6:00 AM,234,2200,12060,2270,726,46,6,995
1/7/22 5:00 AM,235,2282,13262,2270,854,46,6,854
1/7/22 4:00 AM,236,2492,13720,2270,1255,46,18,751
1/7/22 3:00 AM,234,2835,13729,2268,1621,46,18,659
1/7/22 2:00 AM,236,3015,13959,2268,1910,46,0,587
1/7/22 1:00 AM,236,3003,13681,2270,1867,46,58,469
1/7/22 12:00 AM,237,2261,10614,2271,1121,46,2974,391
1/6/22 11:00 PM,238,1521,8493,2272,577,46,8293,356
1/6/22 10:00 PM,237,1470,7955,2272,563,46,9804,248
1/6/22 9:00 PM,236,1417,8119,2272,561,45,9254,328
1/6/22 8:00 PM,236,1392,7888,2271,561,45,9962,329
1/6/22 7:00 PM,237,1440,8679,2270,566,45,9641,262
1/6/22 6:00 PM,237,1475,9018,2269,632,44,9111,254
1/6/22 5:00 PM,238,1601,9746,2268,708,45,7548,297
1/6/22 4:00 PM,238,1905,12987,2268,1131,44,3853,460
1/6/22 3:00 PM,238,2050,13899,2266,1439,44,150,507
1/6/22 2:00 PM,237,1728,12738,2267,831,44,0,557
1/6/22 1:00 PM,236,1521,11457,2266,598,46,0,549
1/6/22 12:00 PM,236,1441,10303,2266,595,46,0,423
1/6/22 11:00 AM,235,1361,9961,2268,597,45,0,455
1/6/22 10:00 AM,234,1336,10346,2266,604,46,0,456
1/6/22 9:00 AM,233,1378,10664,2266,630,46,0,521
1/6/22 8:00 AM,234,1677,11212,2267,713,46,0,605
1/6/22 7:00 AM,234,1841,13030,2271,774,45,0,647
1/6/22 6:00 AM,235,2065,14234,2267,790,46,0,650
1/6/22 5:00 AM,234,2205,16047,2266,1212,46,-6,720
1/6/22 4:00 AM,235,2269,16720,2265,1352,46,-6,707
1/6/22 3:00 AM,235,2417,17024,2263,1789,46,9,960
1/6/22 2:00 AM,235,2612,16599,2264,1889,45,0,1491
1/6/22 1:00 AM,236,2451,16414,2265,1656,45,2390,1527
1/6/22 12:00 AM,238,1873,12933,2264,931,44,2849,1133
1/5/22 11:00 PM,237,1446,9910,2265,613,44,8350,1100
1/5/22 10:00 PM,235,1300,9038,2267,627,45,9729,1025
1/5/22 9:00 PM,233,1202,9114,2267,622,44,9683,1226
1/5/22 8:00 PM,233,1216,9341,2266,630,46,9522,1486
1/5/22 7:00 PM,236,1306,9772,2268,634,46,9333,1727
1/5/22 6:00 PM,236,1428,10529,2266,661,46,8741,1932
1/5/22 5:00 PM,236,1402,10946,2266,896,46,7938,2257
1/5/22 4:00 PM,235,2045,12779,2267,935,46,4149,2143
1/5/22 3:00 PM,237,2119,13867,2267,1639,46,173,2285
1/5/22 2:00 PM,237,1625,11768,2266,839,46,0,2248
1/5/22 1:00 PM,238,1493,10102,2266,673,46,0,2685
1/5/22 12:00 PM,237,1453,9901,2265,661,46,0,2453
1/5/22 11:00 AM,235,1208,10403,2268,659,46,0,2359
1/5/22 10:00 AM,239,1218,9932,2265,666,46,0,2303
1/5/22 9:00 AM,238,1227,9912,2265,679,46,0,2232
1/5/22 8:00 AM,224,1310,10915,2267,718,46,0,1794
1/5/22 7:00 AM,226,1683,12188,2267,746,46,0,2028
1/5/22 6:00 AM,225,1824,13252,2267,959,46,11,2452
1/5/22 5:00 AM,224,1844,14159,2266,845,46,11,3276
1/5/22 4:00 AM,224,2273,14909,2265,1548,46,16,3016
1/5/22 3:00 AM,223,2404,15347,2263,1783,46,10,2799
1/5/22 2:00 AM,226,2411,16091,2264,1808,46,0,2690
1/5/22 1:00 AM,225,2288,14869,2264,1675,46,2659,2259
1/5/22 12:00 AM,225,1717,11271,2264,679,45,3063,2329
1/4/22 11:00 PM,225,1255,8079,2265,628,45,8308,2433
1/4/22 10:00 PM,226,1181,7393,2266,627,46,9300,2249
1/4/22 9:00 PM,224,1171,7084,2266,624,46,9660,2585
1/4/22 8:00 PM,225,1129,7483,2266,630,46,9429,2650
1/4/22 7:00 PM,226,1185,7470,2268,634,46,9842,3013
1/4/22 6:00 PM,228,1214,7853,2265,651,46,9772,3257
1/4/22 5:00 PM,230,1432,8734,2265,703,45,8942,3053
1/4/22 4:00 PM,229,1870,11689,2265,1418,45,4265,2588
1/4/22 3:00 PM,230,1872,13143,2265,1386,46,194,2307
1/4/22 2:00 PM,231,1527,12007,2264,957,18,0,2124
1/4/22 1:00 PM,232,1428,10766,2265,703,-4,0,2238
1/4/22 12:00 PM,231,1310,10136,2265,704,3,0,2406
1/4/22 11:00 AM,232,1193,9754,2266,684,-3,0,2363
1/4/22 10:00 AM,232,1265,9740,2265,679,-3,0,2620
1/4/22 9:00 AM,231,1219,9598,2266,699,-3,0,2785
1/4/22 8:00 AM,285,1264,10323,2266,727,-3,0,2871
1/4/22 7:00 AM,286,1637,11063,2267,801,-3,1,2899
1/4/22 6:00 AM,286,2187,12697,2265,805,-3,3,3310
1/4/22 5:00 AM,285,2369,14045,2266,1201,-1,3,2906
1/4/22 4:00 AM,285,2445,14714,2264,1459,-1,8,2894
1/4/22 3:00 AM,287,2814,15148,2264,1792,-1,5,2863
1/4/22 2:00 AM,286,3113,15121,2263,1717,-1,0,2840
1/4/22 1:00 AM,286,2943,14324,2262,1777,-1,1868,2641
1/4/22 12:00 AM,289,1969,11651,2262,1100,-1,2176,2191
1/3/22 11:00 PM,289,1419,8962,2265,657,-1,6865,1567
1/3/22 10:00 PM,287,1190,8513,2266,641,-2,9463,1151
1/3/22 9:00 PM,287,1102,8042,2265,640,-3,9829,933
1/3/22 8:00 PM,287,1005,7943,2266,639,38,10418,635
1/3/22 7:00 PM,289,1201,7337,2267,635,46,10417,550
1/3/22 6:00 PM,288,1220,8057,2268,657,46,10736,602
1/3/22 5:00 PM,286,1384,8886,2268,746,46,9804,626
1/3/22 4:00 PM,287,1928,12634,2267,763,45,4979,780
1/3/22 3:00 PM,286,2279,14957,2267,1432,46,210,714
1/3/22 2:00 PM,287,1991,14073,2268,1110,46,0,708
1/3/22 1:00 PM,288,1559,12761,2266,733,46,0,655
1/3/22 12:00 PM,287,1353,11696,2266,733,46,0,681
1/3/22 11:00 AM,286,1300,11401,2265,731,45,0,627
1/3/22 10:00 AM,288,1252,11328,2266,734,46,0,709
1/3/22 9:00 AM,287,1296,11582,2266,736,45,0,746
1/3/22 8:00 AM,287,1238,12125,2266,758,46,0,625
1/3/22 7:00 AM,289,1645,13223,2266,783,46,0,735
1/3/22 6:00 AM,286,2479,13769,2266,790,46,0,671
1/3/22 5:00 AM,285,2834,14072,2266,1084,46,0,588
1/3/22 4:00 AM,286,3546,13895,2265,1448,46,0,544
1/3/22 3:00 AM,284,3734,14161,2265,1670,46,0,604
1/3/22 2:00 AM,287,3679,14041,2265,1748,46,0,615
1/3/22 1:00 AM,287,3872,12205,2264,1871,46,2619,506
1/3/22 12:00 AM,289,2445,8108,2264,1073,46,3105,413
1/2/22 11:00 PM,288,1120,6392,2265,643,46,9017,348
1/2/22 10:00 PM,287,589,5691,2264,637,46,9906,476
1/2/22 9:00 PM,286,593,5601,2264,637,43,9974,481
1/2/22 8:00 PM,285,599,5820,2268,631,46,10222,525
1/2/22 7:00 PM,286,678,5617,2268,639,46,10135,633
1/2/22 6:00 PM,284,621,5633,2268,643,46,10715,626
1/2/22 5:00 PM,284,647,6403,2269,847,46,9945,643
1/2/22 4:00 PM,284,1231,8711,2268,911,45,5180,735
1/2/22 3:00 PM,287,1759,11567,2268,1170,45,222,873
1/2/22 2:00 PM,299,1610,11102,2267,781,46,0,1012
1/2/22 1:00 PM,295,1376,10750,2266,863,46,0,959
1/2/22 12:00 PM,297,1198,10714,2264,749,46,0,893
1/2/22 11:00 AM,296,1193,10778,2266,732,46,0,723
1/2/22 10:00 AM,295,1160,10974,2266,806,44,0,678
1/2/22 9:00 AM,295,1807,11154,2264,979,46,0,728
1/2/22 8:00 AM,294,2006,12391,2264,820,46,0,723
1/2/22 7:00 AM,293,2174,13009,2265,819,45,0,783
1/2/22 6:00 AM,293,2595,13691,2265,1079,46,0,877
1/2/22 5:00 AM,294,3071,13770,2265,1326,46,0,818
1/2/22 4:00 AM,293,3678,13282,2265,1533,46,0,923
1/2/22 3:00 AM,294,3953,13249,2267,1964,46,0,904
1/2/22 2:00 AM,297,3996,13729,2267,1850,46,0,877
1/2/22 1:00 AM,296,4155,12466,2266,2150,46,2680,974
1/2/22 12:00 AM,296,2404,8605,2263,1156,46,3163,1100
1/1/22 11:00 PM,295,676,7253,2264,627,46,7846,1076
1/1/22 10:00 PM,295,502,5782,2264,625,46,9134,1503
1/1/22 9:00 PM,296,450,5067,2264,667,46,9972,1572
1/1/22 8:00 PM,296,587,4998,2267,691,46,9988,1551
1/1/22 7:00 PM,297,641,4962,2267,668,46,10033,1621
1/1/22 6:00 PM,297,578,5496,2266,676,46,9918,1690
1/1/22 5:00 PM,297,791,5721,2266,788,43,9215,1264
1/1/22 4:00 PM,296,1420,7814,2267,810,44,4928,1365
1/1/22 3:00 PM,297,1631,10182,2265,937,45,189,1362
1/1/22 2:00 PM,296,1587,9966,2267,752,46,0,1347
1/1/22 1:00 PM,297,1360,9423,2267,844,45,0,1683
1/1/22 12:00 PM,298,1196,9206,2266,731,46,0,1951
1/1/22 11:00 AM,296,1173,9365,2266,781,46,0,2174
1/1/22 10:00 AM,298,1646,9236,2265,762,46,0,2472
1/1/22 9:00 AM,299,1666,9212,2265,919,46,0,3035
1/1/22 8:00 AM,299,1717,9503,2264,890,44,0,3218
1/1/22 7:00 AM,296,1933,10180,2264,792,44,0,3170
1/1/22 6:00 AM,296,2202,11191,2265,807,46,0,3227
1/1/22 5:00 AM,293,2686,11724,2268,1289,46,0,3013
1/1/22 4:00 AM,292,3136,11988,2265,1719,44,0,2856
1/1/22 3:00 AM,295,3631,12086,2265,1833,43,0,2884
1/1/22 2:00 AM,295,4159,11958,2265,1828,41,0,3045
1/1/22 1:00 AM,296,3701,10905,2265,1858,42,1421,3377
1/1/22 12:00 AM,296,2770,8403,2265,856,44,1861,3529
12/31/21 11:00 PM,296,1581,7197,2265,707,45,6465,3642
12/31/21 10:00 PM,297,711,6620,2264,646,46,8745,3831
12/31/21 9:00 PM,294,711,6521,2263,651,46,8189,3797
12/31/21 8:00 PM,293,740,6764,2266,655,46,7757,3487
12/31/21 7:00 PM,294,946,6623,2265,664,46,7220,3041
12/31/21 6:00 PM,296,807,8439,2266,675,45,6010,2779
12/31/21 5:00 PM,299,1641,8234,2267,678,46,4165,2624
12/31/21 4:00 PM,297,2116,8988,2268,675,46,2405,3122
12/31/21 3:00 PM,297,2566,8620,2268,890,46,54,3137
12/31/21 2:00 PM,295,1945,8183,2267,759,46,0,3350
12/31/21 1:00 PM,296,1779,8297,2268,643,46,0,2427
12/31/21 12:00 PM,295,1651,7962,2265,634,45,0,1860
12/31/21 11:00 AM,295,1440,8341,2267,658,45,0,2202
12/31/21 10:00 AM,296,1497,8832,2266,689,45,0,1804
12/31/21 9:00 AM,290,1420,9886,2266,711,43,0,1579
12/31/21 8:00 AM,420,1679,10555,2264,739,46,0,1539
12/31/21 7:00 AM,567,1940,12266,2266,741,46,0,1573
12/31/21 6:00 AM,566,2244,13954,2265,785,45,0,1472
12/31/21 5:00 AM,567,2728,15004,2265,1347,45,0,1330
12/31/21 4:00 AM,567,3142,14857,2265,1388,45,0,1225
12/31/21 3:00 AM,567,3555,14928,2265,1407,45,0,1266
12/31/21 2:00 AM,568,4191,14883,2266,1587,44,0,1173
12/31/21 1:00 AM,569,3599,14430,2266,1357,44,943,1051
12/31/21 12:00 AM,568,2957,12742,2266,775,44,1209,1202
12/30/21 11:00 PM,569,2009,10977,2266,746,44,4051,1207
12/30/21 10:00 PM,561,1731,10291,2266,668,44,5618,1066
12/30/21 9:00 PM,561,1514,10592,2265,662,46,5822,1064
12/30/21 8:00 PM,561,1448,11066,2266,656,46,5522,1032
12/30/21 7:00 PM,562,1518,11603,2267,710,46,4905,998
12/30/21 6:00 PM,562,1449,12835,2266,722,44,4339,1014
12/30/21 5:00 PM,564,1655,13105,2267,917,43,2507,1136
12/30/21 4:00 PM,565,1980,13290,2269,907,45,914,1267
12/30/21 3:00 PM,571,2126,12605,2268,918,45,11,1322
12/30/21 2:00 PM,571,1846,11645,2268,808,46,0,1225
12/30/21 1:00 PM,573,1688,10522,2268,650,46,0,1319
12/30/21 12:00 PM,572,1589,10080,2267,653,46,0,1237
12/30/21 11:00 AM,572,1464,10042,2267,650,46,0,1405
12/30/21 10:00 AM,572,1412,9943,2267,683,46,0,1430
12/30/21 9:00 AM,568,1495,10460,2267,717,46,0,1444
12/30/21 8:00 AM,568,1569,11647,2268,662,46,0,1617
12/30/21 7:00 AM,569,1889,12399,2268,743,45,0,1733
12/30/21 6:00 AM,568,2115,14505,2267,780,45,0,1709
12/30/21 5:00 AM,569,2600,16112,2268,1253,46,0,1776
12/30/21 4:00 AM,754,3222,16584,2266,1770,45,0,1412
12/30/21 3:00 AM,904,3554,16738,2266,1566,45,0,1565
12/30/21 2:00 AM,908,3572,16598,2268,1551,45,0,1824
12/30/21 1:00 AM,911,3650,16676,2268,1521,45,689,1794
12/30/21 12:00 AM,1065,2761,15484,2268,899,45,796,1921
12/29/21 11:00 PM,1197,1855,13771,2265,740,45,3385,1987
12/29/21 10:00 PM,1196,1772,12788,2266,654,46,4625,1885
12/29/21 9:00 PM,1196,1771,12462,2265,646,45,6081,1984
12/29/21 8:00 PM,1194,1682,11853,2265,650,44,6947,1650
12/29/21 7:00 PM,1194,1685,11133,2265,649,46,7019,1946
12/29/21 6:00 PM,1194,1731,11660,2266,763,46,6948,1739
12/29/21 5:00 PM,1193,1762,12378,2266,809,46,5128,1742
12/29/21 4:00 PM,1197,1957,13191,2266,1049,46,2944,1464
12/29/21 3:00 PM,1130,2232,13730,2267,1041,46,172,1335
12/29/21 2:00 PM,919,1879,12652,2267,920,46,0,1175
12/29/21 1:00 PM,689,1710,10607,2267,647,46,0,1470
12/29/21 12:00 PM,572,1622,10108,2268,631,46,0,1692
12/29/21 11:00 AM,572,1633,10500,2267,628,46,0,1647
12/29/21 10:00 AM,569,1571,10386,2267,634,46,0,1832
12/29/21 9:00 AM,569,1639,10528,2266,648,46,0,2124
12/29/21 8:00 AM,570,1563,11362,2267,663,46,0,2203
12/29/21 7:00 AM,568,2147,13423,2270,730,45,0,2652
12/29/21 6:00 AM,568,2207,14904,2266,795,45,0,2875
12/29/21 5:00 AM,568,2735,16721,2266,804,46,0,2908
12/29/21 4:00 AM,567,3088,16860,2265,1338,46,0,2764
12/29/21 3:00 AM,568,3235,17107,2266,1442,46,0,2771
12/29/21 2:00 AM,570,3596,17609,2266,1327,46,0,2600
12/29/21 1:00 AM,571,3435,17243,2267,1272,46,1346,2670
12/29/21 12:00 AM,570,2709,14680,2266,727,46,1572,2859
12/28/21 11:00 PM,570,1562,11660,2267,681,46,5510,3358
12/28/21 10:00 PM,572,1412,10309,2266,662,46,6412,3554
12/28/21 9:00 PM,571,1381,10501,2266,663,46,6877,2958
12/28/21 8:00 PM,572,1356,10120,2267,671,46,6956,3196
12/28/21 7:00 PM,571,1354,10634,2267,679,46,6733,3603
12/28/21 6:00 PM,571,1402,11500,2267,679,46,6478,3540
12/28/21 5:00 PM,570,1503,11658,2268,884,46,5694,3406
12/28/21 4:00 PM,571,1995,12334,2268,887,46,2795,3582
12/28/21 3:00 PM,570,2510,12293,2266,1165,46,178,3584
12/28/21 2:00 PM,571,2069,11403,2268,781,46,0,3299
12/28/21 1:00 PM,573,1156,10711,2267,636,46,0,3154
12/28/21 12:00 PM,569,1129,10193,2265,636,46,0,3022
12/28/21 11:00 AM,567,1432,9640,2266,633,46,0,2927
12/28/21 10:00 AM,568,1461,9604,2266,634,46,0,3274
12/28/21 9:00 AM,567,1477,9918,2267,653,45,0,3147
12/28/21 8:00 AM,568,1518,11036,2265,726,46,0,3040
12/28/21 7:00 AM,570,2247,11852,2264,844,46,0,2806
12/28/21 6:00 AM,570,2951,13393,2263,1006,46,0,2882
12/28/21 5:00 AM,568,3166,14995,2264,1004,46,0,3066
12/28/21 4:00 AM,568,3158,15589,2263,1482,46,0,2859
12/28/21 3:00 AM,568,3426,15653,2262,1459,46,0,3024
12/28/21 2:00 AM,567,3479,15685,2263,1703,46,0,3115
12/28/21 1:00 AM,568,3205,15396,2263,1735,46,1009,3793
12/28/21 12:00 AM,567,2482,13020,2262,1089,46,1190,3983
12/27/21 11:00 PM,566,1703,11515,2263,731,46,4137,3717
12/27/21 10:00 PM,565,1604,11488,2263,722,46,4831,4070
12/27/21 9:00 PM,565,1480,10896,2263,711,46,6085,4067
12/27/21 8:00 PM,567,1483,11421,2263,730,46,6476,3379
12/27/21 7:00 PM,564,1531,11138,2264,719,46,5550,2857
12/27/21 6:00 PM,565,1516,11381,2266,1095,46,5629,2680
12/27/21 5:00 PM,566,2196,11828,2264,1104,46,3696,2875
12/27/21 4:00 PM,565,2349,11929,2264,1080,46,2109,2690
12/27/21 3:00 PM,567,2626,11481,2264,1181,46,32,3138
12/27/21 2:00 PM,567,1759,10671,2264,879,46,0,3019
12/27/21 1:00 PM,567,1004,10294,2263,791,45,0,3162
12/27/21 12:00 PM,565,963,9653,2263,631,46,0,3019
12/27/21 11:00 AM,565,879,9664,2264,632,46,0,3017
12/27/21 10:00 AM,565,928,9344,2264,640,46,0,3094
12/27/21 9:00 AM,565,1233,9622,2263,635,46,0,3218
12/27/21 8:00 AM,565,1812,9877,2263,737,44,0,3394
12/27/21 7:00 AM,566,1978,10532,2264,758,46,0,3570
12/27/21 6:00 AM,565,2691,11289,2262,832,46,0,3491
12/27/21 5:00 AM,565,3267,11534,2263,1051,46,0,3655
12/27/21 4:00 AM,566,3115,11303,2263,1557,46,0,4031
12/27/21 3:00 AM,566,3371,10714,2264,1921,46,0,3941
12/27/21 2:00 AM,565,3581,11183,2265,1827,46,0,3190
12/27/21 1:00 AM,564,3325,10234,2266,1657,46,1757,2950
12/27/21 12:00 AM,565,2273,7502,2263,1243,46,2136,3043
12/26/21 11:00 PM,567,907,6421,2264,672,46,5949,3070
12/26/21 10:00 PM,567,804,5472,2266,705,46,7215,3246
12/26/21 9:00 PM,568,765,5228,2264,642,46,7509,3101
12/26/21 8:00 PM,568,702,5040,2265,639,46,8177,3091
12/26/21 7:00 PM,566,657,4928,2265,643,46,8272,3606
12/26/21 6:00 PM,566,758,5086,2263,824,46,9135,3104
12/26/21 5:00 PM,567,746,5417,2264,664,46,8043,3163
12/26/21 4:00 PM,565,1492,6240,2263,1556,46,4243,3158
12/26/21 3:00 PM,566,1421,7272,2264,1559,46,73,3753
12/26/21 2:00 PM,567,1362,6874,2263,1176,46,0,3652
12/26/21 1:00 PM,569,1133,6620,2264,811,45,0,3436
